bacteria,antibiotic,country,resistance_rate
Escherichia coli,Doxycycline,Senegal,0.8381211108963509
Escherichia coli,Doxycycline,Togo,0.7001515085483935
Escherichia coli,Clindamycin,Benin,0.388859381940464
Escherichia coli,Clindamycin,Burkina Faso,0.49247802975870136
Escherichia coli,Clindamycin,Ivory Coast,0.1263970251960087
Escherichia coli,Clindamycin,Ghana,0.11984608764673377
Escherichia coli,Clindamycin,Mali,0.10369586497896961
Escherichia coli,Clindamycin,Nigeria,0.8400248076017064
Escherichia coli,Clindamycin,Senegal,0.4408195992859052
Escherichia coli,Clindamycin,Togo,0.3978036261372976
Escherichia coli,Erythromycin,Benin,0.2674895510197458
Escherichia coli,Erythromycin,Burkina Faso,0.3883664872313677
Escherichia coli,Erythromycin,Ivory Coast,0.6857363779894506
Escherichia coli,Erythromycin,Ghana,0.8596381390435205
Escherichia coli,Erythromycin,Mali,0.29205352254958405
Escherichia coli,Erythromycin,Nigeria,0.5774601239609677
Escherichia coli,Erythromycin,Senegal,0.34216003834558284
Escherichia coli,Erythromycin,Togo,0.3779631505030637
Escherichia coli,Linezolid,Benin,0.5055255000040795
Escherichia coli,Linezolid,Burkina Faso,0.15019294631790842
Escherichia coli,Linezolid,Ivory Coast,0.26230605980848987
Escherichia coli,Linezolid,Ghana,0.4335978839052762
Escherichia coli,Linezolid,Mali,0.12605963408911763
Escherichia coli,Linezolid,Nigeria,0.8757828963414367
Escherichia coli,Linezolid,Senegal,0.22130458748085138
Escherichia coli,Linezolid,Togo,0.5582004456686706
Escherichia coli,Vancomycin,Benin,0.45946136819870054
Escherichia coli,Vancomycin,Burkina Faso,0.13066275885111428
Escherichia coli,Vancomycin,Ivory Coast,0.1541936303805178
Escherichia coli,Vancomycin,Ghana,0.4512006170255143
Escherichia coli,Vancomycin,Mali,0.21560746296047537
Escherichia coli,Vancomycin,Nigeria,0.8045236689867309
Escherichia coli,Vancomycin,Senegal,0.7816576339952651
Escherichia coli,Vancomycin,Togo,0.19382424246375135
Escherichia coli,Piperacillin/Tazobactam,Benin,0.7380470675457239
Escherichia coli,Piperacillin/Tazobactam,Burkina Faso,0.31724467316747884
Escherichia coli,Piperacillin/Tazobactam,Ivory Coast,0.6653455368785883
Escherichia coli,Piperacillin/Tazobactam,Ghana,0.10306254471855843
Escherichia coli,Piperacillin/Tazobactam,Mali,0.7821707217080877
Escherichia coli,Piperacillin/Tazobactam,Nigeria,0.5960872461235756
Escherichia coli,Piperacillin/Tazobactam,Senegal,0.8910756787081342
Escherichia coli,Piperacillin/Tazobactam,Togo,0.5408376735496245
Escherichia coli,Nitrofurantoin,Benin,0.47332104870373337
Escherichia coli,Nitrofurantoin,Burkina Faso,0.3789410081055803
Escherichia coli,Nitrofurantoin,Ivory Coast,0.7997881245250108
Escherichia coli,Nitrofurantoin,Ghana,0.1123361513034019
Escherichia coli,Nitrofurantoin,Mali,0.8786698817815383
Escherichia coli,Nitrofurantoin,Nigeria,0.5407098133452292
Escherichia coli,Nitrofurantoin,Senegal,0.3608186213442409
Escherichia coli,Nitrofurantoin,Togo,0.3094712893964602
Proteus mirabilis,Amoxicillin/Clavulanate,Benin,0.2352111945160023
Proteus mirabilis,Amoxicillin/Clavulanate,Burkina Faso,0.4312861292930025
Proteus mirabilis,Amoxicillin/Clavulanate,Ivory Coast,0.31663166445960556
Proteus mirabilis,Amoxicillin/Clavulanate,Ghana,0.4117746040633299
Proteus mirabilis,Amoxicillin/Clavulanate,Mali,0.38131051925964743
Proteus mirabilis,Amoxicillin/Clavulanate,Nigeria,0.525279582609132
Proteus mirabilis,Amoxicillin/Clavulanate,Senegal,0.7058224958961662
Proteus mirabilis,Amoxicillin/Clavulanate,Togo,0.497905921175006
Proteus mirabilis,Ampicillin,Benin,0.11249763816904396
Proteus mirabilis,Ampicillin,Burkina Faso,0.3159382915760619
Proteus mirabilis,Ampicillin,Ivory Coast,0.3737836221718407
Proteus mirabilis,Ampicillin,Ghana,0.8140140179036786
Proteus mirabilis,Ampicillin,Mali,0.6065751287809228
Proteus mirabilis,Ampicillin,Nigeria,0.8611163359121095
Proteus mirabilis,Ampicillin,Senegal,0.3029855775905593
Proteus mirabilis,Ampicillin,Togo,0.28929708629472584
Proteus mirabilis,Ceftriaxone,Benin,0.7702434026237985
Proteus mirabilis,Ceftriaxone,Burkina Faso,0.6353716276992234
Proteus mirabilis,Ceftriaxone,Ivory Coast,0.82344110005194
Proteus mirabilis,Ceftriaxone,Ghana,0.4422257035885051
Proteus mirabilis,Ceftriaxone,Mali,0.7151184806797598
Proteus mirabilis,Ceftriaxone,Nigeria,0.39356927854742774
Proteus mirabilis,Ceftriaxone,Senegal,0.1487582856023556
Proteus mirabilis,Ceftriaxone,Togo,0.46225553969188227
Proteus mirabilis,Ceftazidime,Benin,0.68203246383037
Proteus mirabilis,Ceftazidime,Burkina Faso,0.1503763231629079
Proteus mirabilis,Ceftazidime,Ivory Coast,0.8495829189756025
Proteus mirabilis,Ceftazidime,Ghana,0.8986612051374316
Proteus mirabilis,Ceftazidime,Mali,0.10413550182356426
Proteus mirabilis,Ceftazidime,Nigeria,0.4620522695557562
Proteus mirabilis,Ceftazidime,Senegal,0.676724720507921
Proteus mirabilis,Ceftazidime,Togo,0.8054579635968079
Proteus mirabilis,Cefotaxime,Benin,0.8370933800388334
Proteus mirabilis,Cefotaxime,Burkina Faso,0.33767163750938406
Proteus mirabilis,Cefotaxime,Ivory Coast,0.2690632429561972
Proteus mirabilis,Cefotaxime,Ghana,0.55935657893143
Proteus mirabilis,Cefotaxime,Mali,0.25279973178964954
Proteus mirabilis,Cefotaxime,Nigeria,0.1392047792563883
Proteus mirabilis,Cefotaxime,Senegal,0.8198008629993202
Proteus mirabilis,Cefotaxime,Togo,0.605702768790017
Proteus mirabilis,Cefepime,Benin,0.4812279324232457
Proteus mirabilis,Cefepime,Burkina Faso,0.20048029834629838
Proteus mirabilis,Cefepime,Ivory Coast,0.30802326412929326
Proteus mirabilis,Cefepime,Ghana,0.17849944325201125
Proteus mirabilis,Cefepime,Mali,0.6862295936733745
Proteus mirabilis,Cefepime,Nigeria,0.4642800505938497
Proteus mirabilis,Cefepime,Senegal,0.34962221606148447
Proteus mirabilis,Cefepime,Togo,0.853367136281278
Proteus mirabilis,Imipenem,Benin,0.2866376901438067
Proteus mirabilis,Imipenem,Burkina Faso,0.5688322665203253
Proteus mirabilis,Imipenem,Ivory Coast,0.1906583249343842
Proteus mirabilis,Imipenem,Ghana,0.23839773210029122
Proteus mirabilis,Imipenem,Mali,0.17121249282964657
Proteus mirabilis,Imipenem,Nigeria,0.3691639300691716
Proteus mirabilis,Imipenem,Senegal,0.790804664261436
Proteus mirabilis,Imipenem,Togo,0.6831697186540864
Proteus mirabilis,Meropenem,Benin,0.39904559779966364
Proteus mirabilis,Meropenem,Burkina Faso,0.41149556389874264
Proteus mirabilis,Meropenem,Ivory Coast,0.28634740606173176
Proteus mirabilis,Meropenem,Ghana,0.5791568761811947
Proteus mirabilis,Meropenem,Mali,0.4389151540003441
Proteus mirabilis,Meropenem,Nigeria,0.6615631086508296
Proteus mirabilis,Meropenem,Senegal,0.4848095725407572
Proteus mirabilis,Meropenem,Togo,0.7063544450797855
Proteus mirabilis,Ertapenem,Benin,0.2528294554793178
Proteus mirabilis,Ertapenem,Burkina Faso,0.8250126842722664
Proteus mirabilis,Ertapenem,Ivory Coast,0.575086074229831
Proteus mirabilis,Ertapenem,Ghana,0.453059678275885
Proteus mirabilis,Ertapenem,Mali,0.17432537350118063
Proteus mirabilis,Ertapenem,Nigeria,0.2655380536255141
Proteus mirabilis,Ertapenem,Senegal,0.439555116719914
Proteus mirabilis,Ertapenem,Togo,0.599843756181741
Proteus mirabilis,Ciprofloxacin,Benin,0.6466231596263031
Proteus mirabilis,Ciprofloxacin,Burkina Faso,0.7925381232896539
Proteus mirabilis,Ciprofloxacin,Ivory Coast,0.3514916399831759
Proteus mirabilis,Ciprofloxacin,Ghana,0.43366130255025837
Proteus mirabilis,Ciprofloxacin,Mali,0.8866007845577634
Proteus mirabilis,Ciprofloxacin,Nigeria,0.41151666656631336
Proteus mirabilis,Ciprofloxacin,Senegal,0.5295452974952712
Proteus mirabilis,Ciprofloxacin,Togo,0.24533321474173742
Proteus mirabilis,Levofloxacin,Benin,0.6902810110037114
Proteus mirabilis,Levofloxacin,Burkina Faso,0.10115191956649766
Proteus mirabilis,Levofloxacin,Ivory Coast,0.5648595554765977
Proteus mirabilis,Levofloxacin,Ghana,0.15007598787613852
Proteus mirabilis,Levofloxacin,Mali,0.646448436586754
Proteus mirabilis,Levofloxacin,Nigeria,0.6787849520321345
Proteus mirabilis,Levofloxacin,Senegal,0.6934874645763183
Proteus mirabilis,Levofloxacin,Togo,0.6826823740621034
Proteus mirabilis,Gentamicin,Benin,0.4820085302386573
Proteus mirabilis,Gentamicin,Burkina Faso,0.2944222428740112
Proteus mirabilis,Gentamicin,Ivory Coast,0.7777540550602186
Proteus mirabilis,Gentamicin,Ghana,0.32530507397812813
Proteus mirabilis,Gentamicin,Mali,0.48554287170612376
Proteus mirabilis,Gentamicin,Nigeria,0.24600283901621572
Proteus mirabilis,Gentamicin,Senegal,0.7457245461156259
Proteus mirabilis,Gentamicin,Togo,0.8526045385273803
Proteus mirabilis,Amikacin,Benin,0.4596311357692885
Proteus mirabilis,Amikacin,Burkina Faso,0.5564019141968819
Proteus mirabilis,Amikacin,Ivory Coast,0.2080858060097719
Proteus mirabilis,Amikacin,Ghana,0.6765862637791746
Proteus mirabilis,Amikacin,Mali,0.5858730563587796
Proteus mirabilis,Amikacin,Nigeria,0.6367677168932029
Proteus mirabilis,Amikacin,Senegal,0.76622099447702
Proteus mirabilis,Amikacin,Togo,0.6036508746500371
Proteus mirabilis,Tobramycin,Benin,0.7349202231799868
Proteus mirabilis,Tobramycin,Burkina Faso,0.27687169753732377
Proteus mirabilis,Tobramycin,Ivory Coast,0.6305394802468794
Proteus mirabilis,Tobramycin,Ghana,0.8709949192276202
Proteus mirabilis,Tobramycin,Mali,0.5779762819258735
Proteus mirabilis,Tobramycin,Nigeria,0.8881910876514354
Proteus mirabilis,Tobramycin,Senegal,0.828405293864855
Proteus mirabilis,Tobramycin,Togo,0.5987803786998684
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Benin,0.684940312171861
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Burkina Faso,0.49261364539533037
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Ivory Coast,0.5420462514910821
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Ghana,0.17633563734276037
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Mali,0.7305897314511145
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Nigeria,0.12589458495479644
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Senegal,0.45678721162372915
Proteus mirabilis,Trimethoprim/Sulfamethoxazole,Togo,0.10251601395871034
Proteus mirabilis,Tetracycline,Benin,0.7266742612185554
Proteus mirabilis,Tetracycline,Burkina Faso,0.719464531608568
Proteus mirabilis,Tetracycline,Ivory Coast,0.3818577124791622
Proteus mirabilis,Tetracycline,Ghana,0.5041033870659176
Proteus mirabilis,Tetracycline,Mali,0.3374888646167298
Proteus mirabilis,Tetracycline,Nigeria,0.45822566771668294
Proteus mirabilis,Tetracycline,Senegal,0.8223797400941804
Proteus mirabilis,Tetracycline,Togo,0.823749280996919
Proteus mirabilis,Doxycycline,Benin,0.7252320653131462
Proteus mirabilis,Doxycycline,Burkina Faso,0.6603708377331304
Proteus mirabilis,Doxycycline,Ivory Coast,0.5452776003094431
Proteus mirabilis,Doxycycline,Ghana,0.41202725008406804
Proteus mirabilis,Doxycycline,Mali,0.32218656154602043
Proteus mirabilis,Doxycycline,Nigeria,0.24876436551566378
Proteus mirabilis,Doxycycline,Senegal,0.8941242531307747
Proteus mirabilis,Doxycycline,Togo,0.8991183926836345
Proteus mirabilis,Clindamycin,Benin,0.27344276584547955
Proteus mirabilis,Clindamycin,Burkina Faso,0.8128887961559886
Proteus mirabilis,Clindamycin,Ivory Coast,0.4694220296503434
Proteus mirabilis,Clindamycin,Ghana,0.3971798118430907
Proteus mirabilis,Clindamycin,Mali,0.6951709269576445
Proteus mirabilis,Clindamycin,Nigeria,0.7906023745473663
Proteus mirabilis,Clindamycin,Senegal,0.7302201754611027
Proteus mirabilis,Clindamycin,Togo,0.2389349466598957
Proteus mirabilis,Erythromycin,Benin,0.3553154123048592
Proteus mirabilis,Erythromycin,Burkina Faso,0.8972971830720021
Proteus mirabilis,Erythromycin,Ivory Coast,0.2112557467076994
Proteus mirabilis,Erythromycin,Ghana,0.232560429712089
Proteus mirabilis,Erythromycin,Mali,0.268467908539525
Proteus mirabilis,Erythromycin,Nigeria,0.15452915686925311
Proteus mirabilis,Erythromycin,Senegal,0.5671478681570221
Proteus mirabilis,Erythromycin,Togo,0.7738403077850505
Proteus mirabilis,Linezolid,Benin,0.25409209209140526
Proteus mirabilis,Linezolid,Burkina Faso,0.8193361321437284
Proteus mirabilis,Linezolid,Ivory Coast,0.4716851283470861
Proteus mirabilis,Linezolid,Ghana,0.3762831083695417
Proteus mirabilis,Linezolid,Mali,0.7828922364619753
Proteus mirabilis,Linezolid,Nigeria,0.5466770850360888
Proteus mirabilis,Linezolid,Senegal,0.8825898265935437
Proteus mirabilis,Linezolid,Togo,0.48965106866717345
Proteus mirabilis,Vancomycin,Benin,0.49762604775285024
Proteus mirabilis,Vancomycin,Burkina Faso,0.12068628698579396
Proteus mirabilis,Vancomycin,Ivory Coast,0.6422445867399392
Proteus mirabilis,Vancomycin,Ghana,0.48680160773163406
Proteus mirabilis,Vancomycin,Mali,0.5165826648149966
Proteus mirabilis,Vancomycin,Nigeria,0.5640083725599657
Proteus mirabilis,Vancomycin,Senegal,0.367130844051632
Proteus mirabilis,Vancomycin,Togo,0.33258770029736073
Proteus mirabilis,Piperacillin/Tazobactam,Benin,0.7353815330941879
Proteus mirabilis,Piperacillin/Tazobactam,Burkina Faso,0.35124851662927303
Proteus mirabilis,Piperacillin/Tazobactam,Ivory Coast,0.2653408785192114
Proteus mirabilis,Piperacillin/Tazobactam,Ghana,0.8077865679842297
Proteus mirabilis,Piperacillin/Tazobactam,Mali,0.32455669807241705
Proteus mirabilis,Piperacillin/Tazobactam,Nigeria,0.4212865846050934
Proteus mirabilis,Piperacillin/Tazobactam,Senegal,0.1462234426525707
Proteus mirabilis,Piperacillin/Tazobactam,Togo,0.6121360192497194
Proteus mirabilis,Nitrofurantoin,Benin,0.8010574915658343
Proteus mirabilis,Nitrofurantoin,Burkina Faso,0.565614836141031
Proteus mirabilis,Nitrofurantoin,Ivory Coast,0.3149470157972479
Proteus mirabilis,Nitrofurantoin,Ghana,0.5305436324165438
Proteus mirabilis,Nitrofurantoin,Mali,0.43496052159611376
Proteus mirabilis,Nitrofurantoin,Nigeria,0.2394467971532878
Proteus mirabilis,Nitrofurantoin,Senegal,0.8531422086404432
Proteus mirabilis,Nitrofurantoin,Togo,0.7147562521738017
Serratia marcescens,Amoxicillin/Clavulanate,Benin,0.7327403681679316
Serratia marcescens,Amoxicillin/Clavulanate,Burkina Faso,0.808900668143078
Serratia marcescens,Amoxicillin/Clavulanate,Ivory Coast,0.29511732439761207
Serratia marcescens,Amoxicillin/Clavulanate,Ghana,0.5661223888157852
Serratia marcescens,Amoxicillin/Clavulanate,Mali,0.4633261928384582
Serratia marcescens,Amoxicillin/Clavulanate,Nigeria,0.4756520325973328
Serratia marcescens,Amoxicillin/Clavulanate,Senegal,0.7091880064764633
Serratia marcescens,Amoxicillin/Clavulanate,Togo,0.21977778490363387
Serratia marcescens,Ampicillin,Benin,0.1402749682627783
Serratia marcescens,Ampicillin,Burkina Faso,0.5686661066263227
Serratia marcescens,Ampicillin,Ivory Coast,0.7564772611603955
Serratia marcescens,Ampicillin,Ghana,0.32432272786498323
Serratia marcescens,Ampicillin,Mali,0.3925099732970634
Serratia marcescens,Ampicillin,Nigeria,0.3121550767465247
Serratia marcescens,Ampicillin,Senegal,0.17101619853025624
Serratia marcescens,Ampicillin,Togo,0.1360798236154139
Serratia marcescens,Ceftriaxone,Benin,0.25630833472444714
Serratia marcescens,Ceftriaxone,Burkina Faso,0.5136528301907951
Serratia marcescens,Ceftriaxone,Ivory Coast,0.5254148482236962
Serratia marcescens,Ceftriaxone,Ghana,0.35694531642909144
Serratia marcescens,Ceftriaxone,Mali,0.48065550073367236
Serratia marcescens,Ceftriaxone,Nigeria,0.3486333024991608
Serratia marcescens,Ceftriaxone,Senegal,0.20060175772002273
Serratia marcescens,Ceftriaxone,Togo,0.8854292950987155
Serratia marcescens,Ceftazidime,Benin,0.41141881644701017
Serratia marcescens,Ceftazidime,Burkina Faso,0.10153941323608882
Serratia marcescens,Ceftazidime,Ivory Coast,0.3358865184812031
Serratia marcescens,Ceftazidime,Ghana,0.1834015189278233
Serratia marcescens,Ceftazidime,Mali,0.20012021393462903
Serratia marcescens,Ceftazidime,Nigeria,0.7349253429372745
Serratia marcescens,Ceftazidime,Senegal,0.6499904079444672
Serratia marcescens,Ceftazidime,Togo,0.7843088310235644
Serratia marcescens,Cefotaxime,Benin,0.5529138635325588
Serratia marcescens,Cefotaxime,Burkina Faso,0.23838655799500455
Serratia marcescens,Cefotaxime,Ivory Coast,0.23948872187637946
Serratia marcescens,Cefotaxime,Ghana,0.5712462110912971
Serratia marcescens,Cefotaxime,Mali,0.6719204637239907
Serratia marcescens,Cefotaxime,Nigeria,0.7374283721580731
Serratia marcescens,Cefotaxime,Senegal,0.2846043757606543
Serratia marcescens,Cefotaxime,Togo,0.6149780201475836
Serratia marcescens,Cefepime,Benin,0.4012227086541321
Serratia marcescens,Cefepime,Burkina Faso,0.46058195070254715
Serratia marcescens,Cefepime,Ivory Coast,0.4516422315017258
Serratia marcescens,Cefepime,Ghana,0.6651538322911437
Serratia marcescens,Cefepime,Mali,0.28821798438504853
Serratia marcescens,Cefepime,Nigeria,0.25297095768902605
Serratia marcescens,Cefepime,Senegal,0.14756576536310684
Serratia marcescens,Cefepime,Togo,0.49058486795516665
Serratia marcescens,Imipenem,Benin,0.8669387340367715
Serratia marcescens,Imipenem,Burkina Faso,0.6571447431220345
Serratia marcescens,Imipenem,Ivory Coast,0.26800256043359494
Serratia marcescens,Imipenem,Ghana,0.7052666883552842
Serratia marcescens,Imipenem,Mali,0.8213503069572187
Serratia marcescens,Imipenem,Nigeria,0.66157560946204
Serratia marcescens,Imipenem,Senegal,0.4403905467156287
Serratia marcescens,Imipenem,Togo,0.31280614846202126
Serratia marcescens,Meropenem,Benin,0.5333680357773253
Serratia marcescens,Meropenem,Burkina Faso,0.26975086113953617
Serratia marcescens,Meropenem,Ivory Coast,0.6863081073603533
Serratia marcescens,Meropenem,Ghana,0.3990676989930648
Serratia marcescens,Meropenem,Mali,0.7948838089902938
Serratia marcescens,Meropenem,Nigeria,0.8789216450022345
Serratia marcescens,Meropenem,Senegal,0.8176352313164978
Serratia marcescens,Meropenem,Togo,0.526015217800683
Serratia marcescens,Ertapenem,Benin,0.8600403382327374
Serratia marcescens,Ertapenem,Burkina Faso,0.8514747857285742
Serratia marcescens,Ertapenem,Ivory Coast,0.8809683591775176
Serratia marcescens,Ertapenem,Ghana,0.8930286493450305
Serratia marcescens,Ertapenem,Mali,0.5624141862638508
Serratia marcescens,Ertapenem,Nigeria,0.11113067351776529
Serratia marcescens,Ertapenem,Senegal,0.16606105889002587
Serratia marcescens,Ertapenem,Togo,0.7165682976061803
Serratia marcescens,Ciprofloxacin,Benin,0.6898763745472705
Serratia marcescens,Ciprofloxacin,Burkina Faso,0.7797566578710884
Serratia marcescens,Ciprofloxacin,Ivory Coast,0.5689316603852982
Serratia marcescens,Ciprofloxacin,Ghana,0.4255478007310102
Serratia marcescens,Ciprofloxacin,Mali,0.7704529583045812
Serratia marcescens,Ciprofloxacin,Nigeria,0.1375359684163649
Serratia marcescens,Ciprofloxacin,Senegal,0.7618983225947251
Serratia marcescens,Ciprofloxacin,Togo,0.6088073898947305
Serratia marcescens,Levofloxacin,Benin,0.6266354339888031
Serratia marcescens,Levofloxacin,Burkina Faso,0.7180058208783112
Serratia marcescens,Levofloxacin,Ivory Coast,0.31762473598197155
Serratia marcescens,Levofloxacin,Ghana,0.3008026962628969
Serratia marcescens,Levofloxacin,Mali,0.5248750602938934
Serratia marcescens,Levofloxacin,Nigeria,0.1527496309806038
Serratia marcescens,Levofloxacin,Senegal,0.5169993617705847
Serratia marcescens,Levofloxacin,Togo,0.4677313294321751
Serratia marcescens,Gentamicin,Benin,0.35243697291731724
Serratia marcescens,Gentamicin,Burkina Faso,0.3184717394482024
Serratia marcescens,Gentamicin,Ivory Coast,0.7694738858230686
Serratia marcescens,Gentamicin,Ghana,0.3775689988156663
Serratia marcescens,Gentamicin,Mali,0.7928872317573084
Serratia marcescens,Gentamicin,Nigeria,0.11526674747830966
Serratia marcescens,Gentamicin,Senegal,0.8730932256327528
Serratia marcescens,Gentamicin,Togo,0.32522145245867273
Serratia marcescens,Amikacin,Benin,0.3697990855785339
Serratia marcescens,Amikacin,Burkina Faso,0.44651338751869274
Serratia marcescens,Amikacin,Ivory Coast,0.3616448783334293
Serratia marcescens,Amikacin,Ghana,0.8986193525836017
Serratia marcescens,Amikacin,Mali,0.3839888519956566
Serratia marcescens,Amikacin,Nigeria,0.6985638688183751
Serratia marcescens,Amikacin,Senegal,0.31799766797845497
Serratia marcescens,Amikacin,Togo,0.5536074071471891
Serratia marcescens,Tobramycin,Benin,0.5916493219208795
Serratia marcescens,Tobramycin,Burkina Faso,0.5112149869555237
Serratia marcescens,Tobramycin,Ivory Coast,0.5517698157317551
Serratia marcescens,Tobramycin,Ghana,0.6650490634224597
Serratia marcescens,Tobramycin,Mali,0.23135468257455988
Serratia marcescens,Tobramycin,Nigeria,0.6710348452358315
Serratia marcescens,Tobramycin,Senegal,0.6717003535678349
Serratia marcescens,Tobramycin,Togo,0.7337543474639201
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Benin,0.44605375593041197
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Burkina Faso,0.32881258246164946
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Ivory Coast,0.4879794756657597
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Ghana,0.15027972233388978
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Mali,0.5810345250624017
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Nigeria,0.6960217364458162
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Senegal,0.5206784279314456
Serratia marcescens,Trimethoprim/Sulfamethoxazole,Togo,0.8604322749042969
Serratia marcescens,Tetracycline,Benin,0.4029083555840154
Serratia marcescens,Tetracycline,Burkina Faso,0.8211250505854403
Serratia marcescens,Tetracycline,Ivory Coast,0.17254090377135267
Serratia marcescens,Tetracycline,Ghana,0.658820711078902
Serratia marcescens,Tetracycline,Mali,0.5353505586126136
Serratia marcescens,Tetracycline,Nigeria,0.10483185026471481
Serratia marcescens,Tetracycline,Senegal,0.5759778875377394
Serratia marcescens,Tetracycline,Togo,0.43121550375636253
Serratia marcescens,Doxycycline,Benin,0.7236586926892854
Serratia marcescens,Doxycycline,Burkina Faso,0.5176732877009288
Serratia marcescens,Doxycycline,Ivory Coast,0.11709508696708576
Serratia marcescens,Doxycycline,Ghana,0.39697744281656056
Serratia marcescens,Doxycycline,Mali,0.8475902925198033
Serratia marcescens,Doxycycline,Nigeria,0.3854864297653764
Serratia marcescens,Doxycycline,Senegal,0.21477647278587808
Serratia marcescens,Doxycycline,Togo,0.672844601017945
Serratia marcescens,Clindamycin,Benin,0.4607944607011625
Serratia marcescens,Clindamycin,Burkina Faso,0.2173130315359285
Serratia marcescens,Clindamycin,Ivory Coast,0.6043350718987347
Serratia marcescens,Clindamycin,Ghana,0.5828841982674442
Serratia marcescens,Clindamycin,Mali,0.13712163243701037
Serratia marcescens,Clindamycin,Nigeria,0.37355091971707055
Serratia marcescens,Clindamycin,Senegal,0.5231877954811113
Serratia marcescens,Clindamycin,Togo,0.5578786723616235
Serratia marcescens,Erythromycin,Benin,0.16969812738166495
Serratia marcescens,Erythromycin,Burkina Faso,0.35917684190949084
Serratia marcescens,Erythromycin,Ivory Coast,0.10625922618945075
Serratia marcescens,Erythromycin,Ghana,0.12007919250922879
Serratia marcescens,Erythromycin,Mali,0.2674786644931422
Serratia marcescens,Erythromycin,Nigeria,0.15402233869414428
Serratia marcescens,Erythromycin,Senegal,0.7663752284371544
Serratia marcescens,Erythromycin,Togo,0.23786259010116995
Serratia marcescens,Linezolid,Benin,0.5177334114316695
Serratia marcescens,Linezolid,Burkina Faso,0.2935000450086534
Serratia marcescens,Linezolid,Ivory Coast,0.21500471075478889
Serratia marcescens,Linezolid,Ghana,0.8641062541486736
Serratia marcescens,Linezolid,Mali,0.8057861394146052
Serratia marcescens,Linezolid,Nigeria,0.5819204940956688
Serratia marcescens,Linezolid,Senegal,0.40876298105016096
Serratia marcescens,Linezolid,Togo,0.499311134958236
Serratia marcescens,Vancomycin,Benin,0.5380753035641024
Serratia marcescens,Vancomycin,Burkina Faso,0.3030046109092422
Serratia marcescens,Vancomycin,Ivory Coast,0.648589707222705
Serratia marcescens,Vancomycin,Ghana,0.29536832407724556
Serratia marcescens,Vancomycin,Mali,0.5033245498933191
Serratia marcescens,Vancomycin,Nigeria,0.4491592301598234
Serratia marcescens,Vancomycin,Senegal,0.541401593070466
Serratia marcescens,Vancomycin,Togo,0.7156064621433266
Serratia marcescens,Piperacillin/Tazobactam,Benin,0.8305691743787317
Serratia marcescens,Piperacillin/Tazobactam,Burkina Faso,0.2454257224242464
Serratia marcescens,Piperacillin/Tazobactam,Ivory Coast,0.31213858232964176
Serratia marcescens,Piperacillin/Tazobactam,Ghana,0.13822485151313604
Serratia marcescens,Piperacillin/Tazobactam,Mali,0.3726406924151091
Serratia marcescens,Piperacillin/Tazobactam,Nigeria,0.5158480198126654
Serratia marcescens,Piperacillin/Tazobactam,Senegal,0.11473772768067603
Serratia marcescens,Piperacillin/Tazobactam,Togo,0.2924704867366724
Serratia marcescens,Nitrofurantoin,Benin,0.60296581625058
Serratia marcescens,Nitrofurantoin,Burkina Faso,0.6637134045451288
Serratia marcescens,Nitrofurantoin,Ivory Coast,0.3624045369166724
Serratia marcescens,Nitrofurantoin,Ghana,0.8051924638457878
Serratia marcescens,Nitrofurantoin,Mali,0.5681722352979058
Serratia marcescens,Nitrofurantoin,Nigeria,0.27120773695536116
Serratia marcescens,Nitrofurantoin,Senegal,0.7309623493732145
Serratia marcescens,Nitrofurantoin,Togo,0.3292988522502872
